"site","date","start_time","end_time","PG_count","burrow_count","burrow_visit","intern_data","qaqc","mult_count","year","week","yday","id"
"Harrington South",2011-07-28,"8:15","9:15",7,7,0,"","","",2011,30,209,783
"Harrington South",2011-08-04,"8:25","9:25",14,7,0,"","","",2011,31,216,784
"Harrington South",2011-08-12,"8:00","9:00",20,7,0,"","","",2011,32,224,785
"Harrington South",2012-06-24,"8:55","9:55",17,5,8,"","","",2012,25,176,786
"Harrington South",2012-07-03,"8:40","9:40",9,6,1,"","","",2012,27,185,787
"Harrington South",2012-07-10,"8:50","9:50",11,6,1,"","","",2012,28,192,788
"Harrington South",2012-07-16,"7:20","8:20",17,6,0,"","","",2012,29,198,789
"Harrington South",2012-07-21,"9:00","10:00",24,6,0,"","","",2012,29,203,790
"Harrington South",2012-07-30,"8:15","9:15",8,6,0,"","","",2012,31,212,791
"Harrington South",2012-08-06,"8:45","9:45",28,6,0,"","","",2012,32,219,792
"Harrington South",2012-08-14,"8:35","9:35",8,6,0,"","","",2012,33,227,793
"Harrington South",2012-08-20,"8:35","9:35",12,6,0,"","","",2012,34,233,794
"Harrington South",2013-06-24,"8:45","9:45",9,0,0,"","","",2013,26,175,795
"Harrington South",2013-07-01,"7:45","8:45",9,3,3,"","","",2013,27,182,796
"Harrington South",2013-07-07,"8:15","9:15",8,3,0,"","","",2013,27,188,797
"Harrington South",2013-07-15,"8:40","9:40",12,3,0,"","","",2013,29,196,798
"Harrington South",2013-07-22,"7:55","8:55",11,3,0,"","","",2013,30,203,799
"Harrington South",2013-07-29,"8:45","9:45",14,3,0,"","","",2013,31,210,800
"Harrington South",2013-08-05,"8:40","9:40",12,3,0,"","","",2013,32,217,801
"Harrington South",2013-08-12,"8:10","9:10",13,3,0,"","","",2013,33,224,802
"Harrington South",2013-08-19,"&:30","8:30",8,3,0,"","","",2013,34,231,803
"Harrington South",2008-06-24,"8:40","10:00",18,1,0,"","","",2008,26,176,804
"Harrington South",2008-07-02,"8:35","9:35",18,2,0,"","","",2008,27,184,805
"Harrington South",2008-07-11,"7:00","8:10",18,5,0,"","","",2008,28,193,806
"Harrington South",2008-07-18,"7:45","8:45",17,7,0,"","","",2008,29,200,807
"Harrington South",2008-07-25,"7:05","8:05",33,3,0,"","","",2008,30,207,808
"Harrington South",2008-07-30,"7:10","8:10",38,6,0,"","","",2008,31,212,809
"Harrington South",2015-06-25,"","",12,2,1,"","","",2015,26,176,810
"Harrington South",2015-07-01,"","",15,6,3,"","","",2015,27,182,811
"Harrington South",2015-07-06,"","",18,5,5,"","","",2015,28,187,812
"Harrington South",2015-07-13,"","",21,1,1,"","","",2015,29,194,813
"Harrington South",2015-07-19,"","",14,1,1,"","","",2015,29,200,814
"Harrington South",2015-07-27,"","",17,1,2,"","","",2015,31,208,815
"Harrington South",2015-08-03,"","",22,1,1,"","","",2015,32,215,816
"Harrington South",2015-08-13,"","",19,0,0,"","","",2015,33,225,817
"Harrington South",2015-08-18,"","",14,0,0,"","","",2015,34,230,818
"Harrington South",2016-06-07,"","",25,2,2,"","","",2016,23,159,819
"Harrington South",2016-06-12,"","",9,0,0,"","","",2016,23,164,820
"Harrington South",2016-06-17,"","",9,3,1,"","","",2016,24,169,821
"Harrington South",2016-06-28,"","",18,3,1,"","","",2016,26,180,822
"Harrington South",2016-07-05,"","",16,0,0,"","","",2016,27,187,823
"Harrington South",2016-07-12,"","",11,3,1,"","","",2016,28,194,824
"Harrington South",2016-07-19,"","",8,3,1,"","","",2016,29,201,825
"Harrington South",2016-07-28,"","",17,1,2,"","","",2016,30,210,826
"Harrington South",2016-08-05,"","",23,2,2,"","","",2016,31,218,827
"Harrington South",2016-08-15,"","",11,1,1,"","","",2016,33,228,828
"Harrington South",2016-08-22,"","",9,0,0,"","","",2016,34,235,829
"Harrington South",2016-08-30,"","",0,0,0,"","","",2016,35,243,830
"Harrington South",2017-06-13,"","",24,2,3,"","","",2017,24,164,831
"Harrington South",2017-06-19,"","",20,3,3,"","","",2017,25,170,832
"Harrington South",2017-06-27,"","",21,1,1,"","","",2017,26,178,833
"Harrington South",2017-07-03,"","",15,1,5,"","","",2017,27,184,834
"Harrington South",2017-07-11,"","",19,1,11,"","","",2017,28,192,835
"Harrington South",2017-07-19,"","",22,2,6,"","","",2017,29,200,836
"Harrington South",2017-07-15,"","",13,2,3,"","","",2017,28,196,837
"Harrington South",2017-08-01,"","",25,1,2,"","","",2017,31,213,838
"Harrington South",2017-08-08,"","",25,0,0,"","","",2017,32,220,839
"Harrington South",2017-08-15,"","",18,0,0,"","","",2017,33,227,840
"Harrington South",2009-06-24,"","",0,0,0,"Y","","Y",2009,26,175,841
"Harrington South",2009-06-24,"5:35","29",0,0,0,"Y","","Y",2009,26,175,842
"Harrington South",2009-06-24,"6:05","20",0,0,0,"Y","","Y",2009,26,175,843
"Harrington South",2009-06-24,"6:35","20",0,0,0,"Y","","Y",2009,26,175,844
"Harrington South",2009-06-24,"7:05","26",0,0,0,"Y","","Y",2009,26,175,845
"Harrington South",2009-06-24,"7:35","21",0,0,0,"Y","","Y",2009,26,175,846
"Harrington South",2009-06-24,"8:05","21",0,0,0,"Y","","Y",2009,26,175,847
"Harrington South",2009-06-24,"8:35","0",0,0,0,"Y","","Y",2009,26,175,848
"Harrington South",2009-06-24,"9:05","19",0,0,0,"Y","","Y",2009,26,175,849
"Harrington South",2009-06-24,"9:35","10",0,0,0,"Y","","Y",2009,26,175,850
"Harrington South",2009-06-24,"10:05","13",0,0,0,"Y","","Y",2009,26,175,851
"Harrington South",2009-06-24,"10:35","14",0,0,0,"Y","","Y",2009,26,175,852
"Harrington South",2010-07-01,"5:30","38",0,0,0,"Y","","Y",2010,26,182,853
"Harrington South",2010-07-01,"6:00","0",0,0,0,"Y","","Y",2010,26,182,854
"Harrington South",2010-07-01,"6:30","0",0,0,0,"Y","","Y",2010,26,182,855
"Harrington South",2010-07-01,"7:00","18",0,0,0,"Y","","Y",2010,26,182,856
"Harrington South",2010-07-01,"7:30","18",0,0,0,"Y","","Y",2010,26,182,857
"Harrington South",2010-07-01,"8:00","17",0,0,0,"Y","","Y",2010,26,182,858
"Harrington South",2010-07-01,"8:30","9",0,0,0,"Y","","Y",2010,26,182,859
"Harrington South",2010-07-01,"9:00","18",0,0,0,"Y","","Y",2010,26,182,860
"Harrington South",2010-07-01,"9:30","12",0,0,0,"Y","","Y",2010,26,182,861
"Harrington South",2010-07-01,"10:00","13",0,0,0,"Y","","Y",2010,26,182,862
"Harrington South",2010-07-01,"10:30","19",0,0,0,"Y","","Y",2010,26,182,863
"Harrington South",2010-07-08,"5:40","26",0,0,0,"Y","","Y",2010,27,189,864
"Harrington South",2010-07-08,"6:10","21",0,0,0,"Y","","Y",2010,27,189,865
"Harrington South",2010-07-08,"6:40","21",0,0,0,"Y","","Y",2010,27,189,866
"Harrington South",2010-07-08,"7:10","14",0,0,0,"Y","","Y",2010,27,189,867
"Harrington South",2010-07-08,"7:40","10",0,0,0,"Y","","Y",2010,27,189,868
"Harrington South",2010-07-08,"8:10","10",0,0,0,"Y","","Y",2010,27,189,869
"Harrington South",2010-07-08,"8:40","20",0,0,0,"Y","","Y",2010,27,189,870
"Harrington South",2010-07-08,"9:10","10",0,0,0,"Y","","Y",2010,27,189,871
"Harrington South",2010-07-08,"9:40","28",0,0,0,"Y","","Y",2010,27,189,872
"Harrington South",2010-07-08,"10:10","16",0,0,0,"Y","","Y",2010,27,189,873
"Harrington South",2010-07-08,"10:20","14",0,0,0,"Y","","Y",2010,27,189,874
"Harrington South",2010-07-15,"5:25","20",0,0,0,"Y","","Y",2010,28,196,875
"Harrington South",2010-07-15,"5:55","15",0,0,0,"Y","","Y",2010,28,196,876
"Harrington South",2010-07-15,"6:25","25",0,0,0,"Y","","Y",2010,28,196,877
"Harrington South",2010-07-15,"6:55","15",0,0,0,"Y","","Y",2010,28,196,878
"Harrington South",2010-07-15,"7:25","19",0,0,0,"Y","","Y",2010,28,196,879
"Harrington South",2010-07-15,"7:55","16",0,0,0,"Y","","Y",2010,28,196,880
"Harrington South",2010-07-15,"8:20","11",0,0,0,"Y","","Y",2010,28,196,881
"Harrington South",2010-07-15,"8:50","17",0,0,0,"Y","","Y",2010,28,196,882
"Harrington South",2010-07-15,"9:25","17",0,0,0,"Y","","Y",2010,28,196,883
"Harrington South",2010-07-15,"9:50","21",0,0,0,"Y","","Y",2010,28,196,884
"Harrington South",2010-07-15,"10:20","20",0,0,0,"Y","","Y",2010,28,196,885
"Harrington South",2010-07-22,"5:30","30",0,0,0,"Y","","Y",2010,29,203,886
"Harrington South",2010-07-22,"6:00","29",0,0,0,"Y","","Y",2010,29,203,887
"Harrington South",2010-07-22,"6:30","15",0,0,0,"Y","","Y",2010,29,203,888
"Harrington South",2010-07-22,"7:00","25",0,0,0,"Y","","Y",2010,29,203,889
"Harrington South",2010-07-22,"7:30","22",0,0,0,"Y","","Y",2010,29,203,890
"Harrington South",2010-07-22,"8:00","13",0,0,0,"Y","","Y",2010,29,203,891
"Harrington South",2010-07-22,"8:30","14",0,0,0,"Y","","Y",2010,29,203,892
"Harrington South",2010-07-22,"9:00","16",0,0,0,"Y","","Y",2010,29,203,893
"Harrington South",2010-07-22,"9:30","7",0,0,0,"Y","","Y",2010,29,203,894
"Harrington South",2010-07-22,"10:00","13",0,0,0,"Y","","Y",2010,29,203,895
"Harrington South",2010-07-22,"10:30","13",0,0,0,"Y","","Y",2010,29,203,896
"Harrington South",2010-07-29,"5:30","12",0,0,0,"Y","","Y",2010,30,210,897
"Harrington South",2010-07-29,"6:00","25",0,0,0,"Y","","Y",2010,30,210,898
"Harrington South",2010-07-29,"6:30","20",0,0,0,"Y","","Y",2010,30,210,899
"Harrington South",2010-07-29,"7:00","19",0,0,0,"Y","","Y",2010,30,210,900
"Harrington South",2010-07-29,"7:30","19",0,0,0,"Y","","Y",2010,30,210,901
"Harrington South",2010-07-29,"8:00","18",0,0,0,"Y","","Y",2010,30,210,902
"Harrington South",2010-07-29,"8:30","15",0,0,0,"Y","","Y",2010,30,210,903
"Harrington South",2010-07-29,"9:00","20",0,0,0,"Y","","Y",2010,30,210,904
"Harrington South",2010-07-29,"9:30","15",0,0,0,"Y","","Y",2010,30,210,905
"Harrington South",2010-07-29,"10:00","16",0,0,0,"Y","","Y",2010,30,210,906
"Harrington South",2010-07-29,"10:30","16",0,0,0,"Y","","Y",2010,30,210,907
"Harrington South",2010-08-05,"6:00","17",0,0,0,"Y","","Y",2010,31,217,908
"Harrington South",2010-08-05,"6:30","19",0,0,0,"Y","","Y",2010,31,217,909
"Harrington South",2010-08-05,"7:00","14",0,0,0,"Y","","Y",2010,31,217,910
"Harrington South",2010-08-05,"7:30","17",0,0,0,"Y","","Y",2010,31,217,911
"Harrington South",2010-08-05,"8:00","12",0,0,0,"Y","","Y",2010,31,217,912
"Harrington South",2010-08-05,"8:30","12",0,0,0,"Y","","Y",2010,31,217,913
"Harrington South",2010-08-05,"9:00","15",0,0,0,"Y","","Y",2010,31,217,914
"Harrington South",2010-08-05,"9:30","14",0,0,0,"Y","","Y",2010,31,217,915
"Harrington South",2010-08-05,"10:05","19",0,0,0,"Y","","Y",2010,31,217,916
"Harrington South",2010-08-05,"10:30","14",0,0,0,"Y","","Y",2010,31,217,917
"Harrington South",2010-08-05,"11:00","16",0,0,0,"Y","","Y",2010,31,217,918
"Harrington South",2010-08-12,"6:00","10",0,0,0,"Y","","Y",2010,32,224,919
"Harrington South",2010-08-12,"6:30","14",0,0,0,"Y","","Y",2010,32,224,920
"Harrington South",2010-08-12,"7:00","17",0,0,0,"Y","","Y",2010,32,224,921
"Harrington South",2010-08-12,"8:00","17",0,0,0,"Y","","Y",2010,32,224,922
"Harrington South",2010-08-12,"8:30","18",0,0,0,"Y","","Y",2010,32,224,923
"Harrington South",2010-08-12,"9:00","24",0,0,0,"Y","","Y",2010,32,224,924
"Harrington South",2010-08-12,"9:30","12",0,0,0,"Y","","Y",2010,32,224,925
"Harrington South",2010-08-12,"10:00","13",0,0,0,"Y","","Y",2010,32,224,926
"Harrington South",2010-08-12,"10:30","2",0,0,0,"Y","","Y",2010,32,224,927
"Harrington South",2010-08-12,"10:50","1",0,0,0,"Y","","Y",2010,32,224,928
"Harrington South",2010-08-19,"6:00","8",0,0,0,"Y","","Y",2010,33,231,929
"Harrington South",2010-08-19,"6:30","7",0,0,0,"Y","","Y",2010,33,231,930
"Harrington South",2010-08-19,"7:00","8",0,0,0,"Y","","Y",2010,33,231,931
"Harrington South",2010-08-19,"7:30","7",0,0,0,"Y","","Y",2010,33,231,932
"Harrington South",2010-08-19,"8:00","11",0,0,0,"Y","","Y",2010,33,231,933
"Harrington South",2010-08-19,"8:30","7",0,0,0,"Y","","Y",2010,33,231,934
"Harrington South",2010-08-19,"9:00","2",0,0,0,"Y","","Y",2010,33,231,935
"Harrington South",2010-08-19,"9:30","6",0,0,0,"Y","","Y",2010,33,231,936
"Harrington South",2010-08-19,"10:00","3",0,0,0,"Y","","Y",2010,33,231,937
"Harrington South",2010-08-19,"10:30","11",0,0,0,"Y","","Y",2010,33,231,938
"Harrington South",2010-08-19,"11:00","3",0,0,0,"Y","","Y",2010,33,231,939
"Hastie Lake",2010-06-24,"8:45","9:45",23,1,1,"","","",2010,25,175,940
"Hastie Lake",2010-07-08,"8:45","9:45",0,1,2,"","","",2010,27,189,941
"Hastie Lake",2010-07-15,"8:45","9:45",13,1,0,"","","",2010,28,196,942
"Hastie Lake",2010-07-22,"8:30","9:45",29,4,2,"","","",2010,29,203,943
"Hastie Lake",2010-07-29,"8:30","9:45",32,5,1,"","","",2010,30,210,944
"Hastie Lake",2010-08-05,"8:30","9:30",16,5,0,"","","",2010,31,217,945
"Hastie Lake",2010-08-12,"8:40","9:40",14,6,1,"","","",2010,32,224,946
"Hastie Lake",2010-08-19,"8:40","9:45",7,0,0,"","","",2010,33,231,947
"Hastie Lake",2010-08-26,"8:30","9:30",1,0,0,"","","",2010,34,238,948
"Hastie Lake",2011-06-30,"8:40","9:50",33,0,0,"","","",2011,26,181,949
"Hastie Lake",2011-07-07,"8:40","9:55",22,1,1,"","","",2011,27,188,950
"Hastie Lake",2011-07-14,"8:40","10:10",35,2,0,"","","",2011,28,195,951
"Hastie Lake",2011-07-21,"8:40","10:15",28,2,0,"","","",2011,29,202,952
"Hastie Lake",2011-07-28,"8:30","10:15",20,2,0,"","","",2011,30,209,953
"Hastie Lake",2011-08-04,"8:45","10:00",10,2,0,"","","",2011,31,216,954
"Hastie Lake",2011-08-11,"7:55","9:50",30,2,0,"","","",2011,32,223,955
"Hastie Lake",2011-08-18,"8:50","10:50",12,2,0,"","","",2011,33,230,956
"Hastie Lake",2011-08-25,"8:30","9:30",0,2,0,"","","",2011,34,237,957
"Hastie Lake",2009-06-30,"8:45","9:50",36,5,0,"","","",2009,27,181,958
"Hastie Lake",2009-07-08,"8:30","9:45",12,5,0,"","","",2009,28,189,959
"Hastie Lake",2009-07-16,"8:45","9:55",26,6,0,"","","",2009,29,197,960
"Hastie Lake",2009-07-21,"8:50","10:10",30,6,0,"","","",2009,30,202,961
"Hastie Lake",2009-07-29,"8:15","9:30",33,8,0,"","","",2009,31,210,962
"Hastie Lake",2009-08-03,"8:20","9:10",3,9,0,"","","",2009,32,215,963
"Hastie Lake",2009-08-15,"8:45","10:30",39,9,0,"","","",2009,33,227,964
"Hastie Lake",2008-06-29,"8:45","9:45",29,1,0,"","","",2008,26,181,965
"Hastie Lake",2008-07-06,"8:15","9:15",30,2,0,"","","",2008,27,188,966
"Hastie Lake",2008-07-12,"8:15","9:15",31,2,0,"","","",2008,28,194,967
"Hastie Lake",2008-07-16,"8:40","10:31",26,2,0,"","","",2008,29,198,968
"Hastie Lake",2008-07-23,"8:30","9:45",31,2,0,"","","",2008,30,205,969
"Hastie Lake",2008-07-30,"8:40","9:45",15,0,0,"","","",2008,31,212,970
"Hastie Lake",2008-08-06,"8:45","9:30",16,2,0,"","","",2008,32,219,971
"Hastie Lake North",2014-06-18,"7:30","8:30",21,3,3,"","","",2014,25,169,972
"Hastie Lake North",2014-06-25,"7:30","8:30",4,3,0,"","","",2014,26,176,973
"Hastie Lake North",2014-07-02,"7:30","8:30",21,3,0,"","","",2014,27,183,974
"Hastie Lake North",2014-07-09,"7:30","8:30",0,3,0,"","","",2014,28,190,975
"Hastie Lake North",2014-07-16,"7:30","8:30",16,3,7,"","","",2014,29,197,976
"Hastie Lake North",2014-07-23,"7:30","7:45",0,3,0,"","","",2014,30,204,977
"Hastie Lake North",2014-07-30,"7:30","8:30",10,3,0,"","","",2014,31,211,978
"Hastie Lake North",2014-08-06,"7:30","8:30",2,3,0,"","","",2014,32,218,979
"Hastie Lake North",2012-06-26,"7:45","8:45",12,0,0,"","","",2012,26,178,980
"Hastie Lake North",2012-07-03,"7:45","8:45",6,0,0,"","","",2012,27,185,981
"Hastie Lake North",2012-07-09,"7:45","8:45",15,2,2,"","","",2012,28,191,982
"Hastie Lake North",2012-07-17,"7:45","8:45",13,2,0,"","","",2012,29,199,983
"Hastie Lake North",2012-07-24,"6:45","7:45",19,2,0,"","","",2012,30,206,984
"Hastie Lake North",2012-07-31,"7:50","8:50",8,2,0,"","","",2012,31,213,985
"Hastie Lake North",2012-08-07,"7:45","8:45",24,4,8,"","","",2012,32,220,986
"Hastie Lake North",2013-06-26,"7:00","8:00",21,0,0,"","","",2013,26,177,987
"Hastie Lake North",2013-07-03,"7:00","8:00",6,0,0,"","","",2013,27,184,988
"Hastie Lake North",2013-07-10,"7:00","8:00",17,3,2,"","","",2013,28,191,989
"Hastie Lake North",2013-07-17,"7:00","8:00",17,3,1,"","","",2013,29,198,990
"Hastie Lake North",2013-07-24,"7:00","8:00",17,3,0,"","","",2013,30,205,991
"Hastie Lake North",2013-07-31,"7:00","8:00",3,3,1,"","","",2013,31,212,992
"Hastie Lake North",2013-08-07,"7:00","8:00",15,3,0,"","","",2013,32,219,993
"Hastie Lake North",2013-08-21,"7:00","8:00",11,3,0,"","","",2013,34,233,994
"Hastie Lake North",2013-08-28,"7:00","8:00",0,0,0,"","","",2013,35,240,995
"Hastie Lake",2014-06-18,"7:10","8:10",18,0,0,"","","",2014,25,169,996
"Hastie Lake",2014-06-26,"7:45","8:45",8,1,0,"","","",2014,26,177,997
"Hastie Lake",2014-07-03,"8:10","9:10",16,2,0,"","","",2014,27,184,998
"Hastie Lake",2014-07-09,"8:08","9:08",6,7,4,"","","",2014,28,190,999
"Hastie Lake",2014-07-17,"8:15","9:15",19,9,7,"","","",2014,29,198,1000
"Hastie Lake",2014-07-25,"8:06","9:06",24,10,0,"","","",2014,30,206,1001
"Hastie Lake",2014-07-31,"8:00","9:00",29,10,1,"","","",2014,31,212,1002
"Hastie Lake",2014-08-05,"7:55","8:55",22,10,0,"","","",2014,32,217,1003
"Hastie Lake",2014-08-16,"7:45","8:45",21,10,2,"","","",2014,33,228,1004
"Hastie Lake",2014-08-21,"7:50","8:50",11,10,0,"","","",2014,34,233,1005
"Hastie Lake",2014-08-28,"7:55","8:55",5,10,0,"","","",2014,35,240,1006
"Hastie Lake",2012-06-27,"8:15","9:40",22,3,4,"","","",2012,26,179,1007
"Hastie Lake",2012-07-05,"8:15","9:45",28,4,0,"","","",2012,27,187,1008
"Hastie Lake",2012-07-12,"8:30","9:40",15,4,2,"","","",2012,28,194,1009
"Hastie Lake",2012-07-19,"8:35","9:45",11,5,0,"","","",2012,29,201,1010
"Hastie Lake",2012-07-26,"8:30","10:15",14,5,1,"","","",2012,30,208,1011
"Hastie Lake",2012-08-02,"8:40","10:00",15,5,0,"","","",2012,31,215,1012
"Hastie Lake",2012-08-09,"8:30","9:40",14,5,0,"","","",2012,32,222,1013
"Hastie Lake",2012-08-16,"8:30","9:40",4,5,0,"","","",2012,33,229,1014
"Hastie Lake",2012-08-30,"8:45","9:45",1,5,0,"","","",2012,35,243,1015
"Hastie Lake",2012-09-06,"8:30","9:30",0,5,0,"","","",2012,36,250,1016
"Hastie Lake",2013-06-30,"8:00","9:00",20,1,0,"","","",2013,26,181,1017
"Hastie Lake",2013-07-03,"8:15","9:40",13,4,2,"","","",2013,27,184,1018
"Hastie Lake",2013-07-11,"8:30","9:30",26,6,12,"","","",2013,28,192,1019
"Hastie Lake",2013-07-18,"8:45","9:45",19,6,0,"","","",2013,29,199,1020
"Hastie Lake",2013-07-25,"8:30","9:30",13,6,0,"","","",2013,30,206,1021
"Hastie Lake",2013-08-01,"8:40","9:40",15,7,1,"","","",2013,31,213,1022
"Hastie Lake",2013-08-14,"8:25","9:25",20,8,0,"","","",2013,33,226,1023
"Hastie Lake",2013-08-22,"8:30","9:30",9,8,0,"","","",2013,34,234,1024
"Hastie Lake",2013-08-29,"8:35","9:35",2,8,0,"","","",2013,35,241,1025
"Hastie Lake",2015-06-26,"","",16,8,0,"","","",2015,26,177,1026
"Hastie Lake",2015-07-03,"","",27,3,3,"","","",2015,27,184,1027
"Hastie Lake",2015-07-10,"","",32,3,3,"","","",2015,28,191,1028
"Hastie Lake",2015-07-18,"","",37,5,0,"","","",2015,29,199,1029
"Hastie Lake",2015-07-22,"","",35,3,4,"","","",2015,30,203,1030
"Hastie Lake",2015-07-29,"","",9,0,0,"","","",2015,31,210,1031
"Hastie Lake",2015-08-05,"","",22,2,8,"","","",2015,32,217,1032
"Hastie Lake",2015-08-11,"","",21,3,2,"","","",2015,33,223,1033
"Hastie Lake",2015-08-18,"","",34,1,3,"","","",2015,34,230,1034
"Hastie Lake",2015-08-25,"","",7,1,2,"","","",2015,35,237,1035
"Hastie Lake",2015-09-01,"","",2,1,2,"","","",2015,36,244,1036
"Hastie Lake",2015-09-08,"","",2,1,2,"","","",2015,37,251,1037
"Hastie Lake",2015-09-14,"","",3,1,1,"","","",2015,38,257,1038
"Hastie Lake",2015-09-22,"","",0,0,0,"","","",2015,39,265,1039
"Hastie Lake",2016-06-07,"","",12,0,0,"","","",2016,23,159,1040
"Hastie Lake",2016-06-14,"","",20,0,0,"","","",2016,24,166,1041
"Hastie Lake",2016-06-21,"","",16,2,2,"","","",2016,25,173,1042
"Hastie Lake",2016-06-28,"","",31,5,8,"","","",2016,26,180,1043
"Hastie Lake",2016-07-05,"","",12,3,5,"","","",2016,27,187,1044
"Hastie Lake",2016-07-12,"","",24,5,8,"","","",2016,28,194,1045
"Hastie Lake",2016-07-19,"","",14,1,2,"","","",2016,29,201,1046
"Hastie Lake",2016-07-26,"","",23,3,3,"","","",2016,30,208,1047
"Hastie Lake",2016-08-02,"","",18,4,0,"","","",2016,31,215,1048
"Hastie Lake",2016-08-08,"","",40,4,15,"","","",2016,32,221,1049
"Hastie Lake",2016-08-15,"","",3,1,1,"","","",2016,33,228,1050
"Hastie Lake",2016-08-23,"","",8,2,7,"","","",2016,34,236,1051
"Hastie Lake",2016-08-30,"","",1,0,0,"","","",2016,35,243,1052
"Hastie Lake",2016-09-06,"","",0,0,0,"","","",2016,36,250,1053
"Hastie Lake",2017-06-13,"","",22,2,3,"","","",2017,24,164,1054
"Hastie Lake",2017-06-22,"","",31,2,1,"","","",2017,25,173,1055
"Hastie Lake",2017-06-27,"","",39,4,5,"","","",2017,26,178,1056
"Hastie Lake",2017-07-04,"","",39,2,3,"","","",2017,27,185,1057
"Hastie Lake",2017-07-11,"","",24,3,5,"","","",2017,28,192,1058
"Hastie Lake",2017-07-18,"","",17,4,9,"","","",2017,29,199,1059
"Hastie Lake",2017-07-25,"","",22,3,4,"","","",2017,30,206,1060
"Hastie Lake",2017-08-01,"","",20,2,4,"","","",2017,31,213,1061
"Hastie Lake",2017-08-08,"","",6,1,2,"","","",2017,32,220,1062
"Hastie Lake",2017-08-15,"","",4,0,0,"","","",2017,33,227,1063
"Hastie Lake",2017-08-22,"","",9,0,0,"","","",2017,34,234,1064
"Keystone",2014-06-16,"8:05","9:05",47,0,0,"","","",2014,25,167,1065
"Keystone",2014-06-24,"6:35","7:35",46,1,0,"","","",2014,26,175,1066
"Keystone",2014-06-30,"8:10","9:10",44,1,0,"","","",2014,27,181,1067
"Keystone",2014-07-07,"8:00","9:00",50,2,0,"","","",2014,28,188,1068
"Keystone",2014-07-14,"8:40","9:40",30,4,0,"","","",2014,29,195,1069
"Keystone",2014-07-21,"8:10","9:10",33,4,0,"","","",2014,30,202,1070
"Keystone",2014-07-28,"8:00","9:00",49,4,0,"","","",2014,31,209,1071
"Keystone",2014-08-04,"8:00","9:00",27,4,0,"","","",2014,32,216,1072
"Keystone",2014-08-11,"8:06","9:05",40,5,0,"","","",2014,33,223,1073
"Keystone",2014-08-18,"7:55","8:55",14,5,0,"","","",2014,34,230,1074
"Keystone",2014-08-26,"8:00","9:00",8,5,0,"","","",2014,35,238,1075
"Keystone",2014-09-02,"8:25","9:25",3,5,0,"","","",2014,36,245,1076
"Keystone",2010-06-28,"8:00","9:05",45,0,0,"","","",2010,26,179,1077
"Keystone",2010-07-06,"7:50","8:55",25,4,0,"","","",2010,27,187,1078
"Keystone",2010-07-15,"7:25","8:35",24,5,5,"","","",2010,28,196,1079
"Keystone",2010-07-19,"8:18","9:30",24,8,0,"","","",2010,29,200,1080
"Keystone",2010-07-28,"7:40","8:45",25,8,1,"","","",2010,30,209,1081
"Keystone",2010-08-04,"8:45","9:37",21,9,2,"","","",2010,31,216,1082
"Keystone",2010-08-18,"7:50","8:50",20,0,0,"","","",2010,33,230,1083
"Keystone",2010-08-24,"7:29","8:30",9,9,0,"","","",2010,34,236,1084
"Keystone",2011-06-26,"8:25","9:25",25,1,1,"","","",2011,25,177,1085
"Keystone",2011-07-04,"7:20","8:20",25,3,0,"","","",2011,27,185,1086
"Keystone",2011-07-12,"7:45","8:45",32,5,0,"","","",2011,28,193,1087
"Keystone",2011-07-19,"8:05","9:05",27,7,2,"","","",2011,29,200,1088
"Keystone",2011-07-27,"8:10","9:13",32,8,0,"","","",2011,30,208,1089
"Keystone",2011-08-01,"8:35","9:25",32,9,0,"","","",2011,31,213,1090
"Keystone",2011-08-08,"8:37","9:40",31,10,0,"","","",2011,32,220,1091
"Keystone",2011-08-15,"8:22","9:30",45,10,1,"","","",2011,33,227,1092
"Keystone",2011-08-22,"8:19","8:25",27,10,0,"","","",2011,34,234,1093
"Keystone",2012-06-27,"8:45","9:05",53,1,0,"","","",2012,26,179,1094
"Keystone",2012-07-04,"7:56","8:50",52,4,0,"","","",2012,27,186,1095
"Keystone",2012-07-13,"8:00","9:00",52,5,1,"","","",2012,28,195,1096
"Keystone",2012-07-19,"8:00","9:00",58,7,0,"","","",2012,29,201,1097
"Keystone",2012-07-25,"8:00","9:00",53,7,0,"","","",2012,30,207,1098
"Keystone",2012-08-01,"8:28","9:28",30,7,0,"","","",2012,31,214,1099
"Keystone",2012-08-08,"8:55","9:55",37,7,0,"","","",2012,32,221,1100
"Keystone",2012-08-15,"7:49","8:50",25,7,0,"","","",2012,33,228,1101
"Keystone",2013-06-26,"7:44","7:50",43,0,0,"","","",2013,26,177,1102
"Keystone",2013-07-03,"6:50","7:50",47,0,0,"","","",2013,27,184,1103
"Keystone",2013-07-11,"7:27","8:26",37,3,0,"","","",2013,28,192,1104
"Keystone",2013-07-18,"8:15","9:14",47,5,0,"","","",2013,29,199,1105
"Keystone",2013-07-26,"8:15","9:15",38,5,0,"","","",2013,30,207,1106
"Keystone",2013-07-31,"7:05","8:05",42,7,0,"","","",2013,31,212,1107
"Keystone",2013-08-07,"8:08","9:08",55,7,0,"","","",2013,32,219,1108
"Keystone",2013-08-14,"7:33","8:33",11,7,0,"","","",2013,33,226,1109
"Keystone",2009-07-01,"8:00","9:00",27,1,0,"","","",2009,27,182,1110
"Keystone",2009-07-10,"7:25","8:25",28,5,0,"","","",2009,28,191,1111
