site,date,intern_data,burrow_name,visit_type,visits
Shore Meadows,6/28/17,,b.11,noprey,1
Shore Meadows,6/28/17,,b.12,noprey,3
Shore Meadows,6/28/17,,b.13,noprey,1
Shore Meadows,6/28/17,,b.14,noprey,8
Shore Meadows,6/28/17,,b.15,noprey,3
Shore Meadows,6/28/17,,b.16,noprey,3
Shore Meadows,6/28/17,,b.21,noprey,2
Shore Meadows,6/28/17,,b.22,noprey,1
Shore Meadows,6/28/17,,b.23,noprey,4
Shore Meadows,6/28/17,,b.24,noprey,1
Shore Meadows,6/28/17,,b.25,noprey,1
Shore Meadows,6/28/17,,b.26,noprey,1
Shore Meadows,6/28/17,,b.27,noprey,1
Shore Meadows,6/28/17,,b.28,noprey,5
Limpet Lane,6/30/17,,b.1,noprey,5
Limpet Lane,6/30/17,,b.2,noprey,1
Limpet Lane,6/30/17,,b.RT,noprey,1
Limpet Lane,6/30/17,,b.BB,noprey,2
Limpet Lane,6/30/17,,b.B2,noprey,1
Pratts Bluff,6/30/17,,b.5,noprey,2
Pratts Bluff,6/30/17,,b.11,noprey,2
Pratts Bluff,6/30/17,,b.20,noprey,3
Pratts Bluff,6/30/17,,b.18,gunnels,2
Mutiny Sands,6/29/17,,b.17,gunnels,1
Mutiny Sands,6/29/17,,b.18,noprey,1
Harrington North,6/29/17,,b.12,noprey,1
Keystone,7/1/17,,b.1,gunnels,1
Clinton Ferry Dock,7/1/17,,b.2,noprey,4
Fort Casey North,7/1/17,,b.2,noprey,1
Fort Casey North,7/1/17,,b.2,other,1
Fort Casey North,7/1/17,,b.3,noprey,1
Fort Casey North,7/1/17,,b.3,gunnels,1
Fort Casey North,7/1/17,,b.3,other,1
Harrington South,7/3/17,,b.2,gunnels,4
Harrington South,7/3/17,,b.2,other,1
Hastie Lake South,7/4/17,,b.3,sculpin,1
Hastie Lake South,7/4/17,,b.9,sculpin,2
Langley Marina,7/4/17,,b.1,gunnels,1
Langley Marina,7/4/17,,b.1,other,1
Rolling Hills #3,6/17/17,,b.51,noprey,1
Rolling Hills #3,6/17/17,,b.50,noprey,1
Rolling Hills #3,6/17/17,,b.52,noprey,1
Rolling Hills #1,7/4/17,,b.3,noprey,1
Rolling Hills #1,7/4/17,,b.5,noprey,2
Rolling Hills #1,7/4/17,,b.5,gunnels,2
Rolling Hills #1,7/4/17,,b.8,gunnels,1
Rolling Hills #1,7/4/17,,b.15,gunnels,1
Rolling Hills #1,7/4/17,,b.19,sculpin,1
Rolling Hills #1,7/4/17,,b.19,gunnels,1
Rolling Hills #1,7/4/17,,b.27a,gunnels,1
Pratts Bluff,7/4/17,,b.12,gunnels,1
Pratts Bluff,7/4/17,,b.16a,gunnels,1
Malmo Bluff,7/4/17,,b.1,gunnels,1
Malmo Bluff,7/4/17,,b.3,noprey,1
Malmo Bluff,7/4/17,,b.3,other,2
Malmo Bluff,7/4/17,,b.14,noprey,1
Malmo Bluff,7/4/17,,b.21,noprey,1
Malmo Bluff,7/4/17,,b.22,noprey,1
Cliffside -- INTERN,6/27/17,on,b.11,gunnels,2
Cliffside -- INTERN,6/29/17,on,b.11,gunnels,2
Cliffside -- INTERN,7/3/17,on,b.11,gunnels,2
Cliffside -- INTERN,7/3/17,on,b.11,other,1
Possession Point,7/2/17,,b.s-2,noprey,1
Cliffside -- INTERN,7/5/17,on,b.11,other,1
Rolling Hills #1 -- INTERN,6/26/17,on,b.4,gunnels,1
Rolling Hills #1 -- INTERN,6/26/17,on,b.15,other,1
Rolling Hills #1 -- INTERN,6/26/17,on,b.32,other,2
Rolling Hills #1 -- INTERN,6/26/17,on,b.33,other,1
Rolling Hills #1 -- INTERN,6/26/17,on,b.5,gunnels,1
Rolling Hills #1 -- INTERN,6/26/17,on,b.5,other,2
Rolling Hills #1 -- INTERN,6/26/17,on,b.19,gunnels,1
Rolling Hills #1 -- INTERN,6/26/17,on,b.19,other,1
Rolling Hills #1 -- INTERN,6/28/17,on,b.19,sculpin,1
Rolling Hills #1 -- INTERN,6/28/17,on,b.19,gunnels,4
Rolling Hills #1 -- INTERN,6/28/17,on,b.19,other,1
Rolling Hills #1 -- INTERN,6/28/17,on,b.15,gunnels,1
Rolling Hills #1 -- INTERN,6/28/17,on,b.32,gunnels,2
Rolling Hills #1 -- INTERN,6/28/17,on,b.32,other,1
Rolling Hills #1 -- INTERN,6/28/17,on,b.26,gunnels,2
Rolling Hills #1 -- INTERN,6/28/17,on,b.8,other,2
Rolling Hills #1 -- INTERN,6/28/17,on,b.5,other,1
Rolling Hills #1 -- INTERN,6/30/17,on,b.4,gunnels,1
Rolling Hills #1 -- INTERN,6/30/17,on,b.4,other,2
Rolling Hills #1 -- INTERN,6/30/17,on,b.26,gunnels,2
Rolling Hills #1 -- INTERN,6/30/17,on,b.8,other,2
Rolling Hills #1 -- INTERN,6/30/17,on,b.33,other,1
Rolling Hills #1 -- INTERN,6/30/17,on,b.19,other,2
Rolling Hills #1 -- INTERN,6/30/17,on,b.15,sculpin,2
Rolling Hills #1 -- INTERN,6/30/17,on,b.15,other,1
Rolling Hills #1 -- INTERN,6/30/17,on,b.5,sculpin,1
Rolling Hills #1 -- INTERN,6/30/17,on,b.5,gunnels,3
Rolling Hills #1 -- INTERN,7/4/17,on,b.15,gunnels,1
Rolling Hills #1 -- INTERN,7/4/17,on,b.19,sculpin,1
Rolling Hills #1 -- INTERN,7/4/17,on,b.19,gunnels,1
Rolling Hills #1 -- INTERN,7/4/17,on,b.27a,gunnels,1
Rolling Hills #1 -- INTERN,7/4/17,on,b.27a,other,1
Rolling Hills #1 -- INTERN,7/4/17,on,b.8,gunnels,2
Rolling Hills #1 -- INTERN,7/4/17,on,b.4,sculpin,1
Rolling Hills #1 -- INTERN,7/4/17,on,b.32,other,1
Hancock Lake,7/6/17,,b.17,noprey,2
Hancock Lake,7/6/17,,b.S7,sculpin,1
Hancock Lake,7/6/17,,b.S7,gunnels,1
Lagoon South,7/6/17,,b.3A,noprey,3
Lagoon South,7/6/17,,b.3A,gunnels,1
Lagoon South,7/6/17,,b.3B,noprey,4
Lagoon South,7/6/17,,b.3C,noprey,2
Lagoon South,7/6/17,,b.3D,noprey,2
Lagoon South,7/6/17,,b.3E,noprey,3
Lagoon South,7/6/17,,b.3F,noprey,1
Lagoon South,7/6/17,,b.3G,noprey,2
Lagoon South,7/6/17,,b.4B,noprey,5
Lagoon South,7/6/17,,b.4C,noprey,6
Lagoon South,7/6/17,,b.4D,noprey,2
Lagoon South,7/6/17,,b.4E,noprey,2
Lagoon South,7/6/17,,b.4F,noprey,4
Lagoon South,7/6/17,,b.4G,noprey,1
Mutiny Sands,7/6/17,,b.16,noprey,1
Mutiny Sands,7/6/17,,b.18,noprey,2
Mutiny Sands,7/6/17,,b.10,noprey,1
Mutiny Sands,7/6/17,,b.17,noprey,2
Mutiny Sands,7/6/17,,b.5,gunnels,1
Limpet Lane,7/7/17,,b.BB,noprey,1
Lagoon North #0,7/6/17,,b.2,noprey,1
Lagoon North #0,7/6/17,,b.1,noprey,1
Swantown,7/6/17,,b.2,gunnels,1
Swantown,7/6/17,,b.1,gunnels,1
Forbes Point,7/8/17,,b.1,sculpin,1
Fort Casey North,7/8/17,,b.9,noprey,1
Fort Casey North,7/8/17,,b.4,noprey,1
Shore Meadows,7/5/17,,b.1,gunnels,1
Shore Meadows,7/5/17,,b.11,sculpin,1
Shore Meadows,7/5/17,,b.11,other,1
Shore Meadows,7/5/17,,b.12,noprey,1
Shore Meadows,7/5/17,,b.15,sculpin,2
Shore Meadows,7/5/17,,b.25,noprey,1
Shore Meadows,7/5/17,,b.27,noprey,1
Shore Meadows,7/5/17,,b.30,noprey,8
Shore Meadows,7/5/17,,b.31,noprey,4
Shore Meadows,7/5/17,,b.32,noprey,2
Shore Meadows,7/5/17,,b.33,noprey,4
Shore Meadows,7/5/17,,b.33,sculpin,3
Harrington South,7/11/17,,b.4,noprey,9
Harrington South,7/11/17,,b.4,gunnels,1
Harrington South,7/11/17,,b.4,other,1
Hastie Lake South,7/11/17,,b.6,sculpin,1
Hastie Lake South,7/11/17,,b.6,gunnels,2
Hastie Lake South,7/11/17,,b.3,sculpin,1
Hastie Lake South,7/11/17,,b.4,gunnels,1
Rolling Hills #1,7/11/17,,b.3,gunnels,2
Rolling Hills #1,7/11/17,,b.5,gunnels,1
Rolling Hills #1,7/11/17,,b.6a,gunnels,2
Rolling Hills #1,7/11/17,,b.8,sculpin,1
Rolling Hills #1,7/11/17,,b.19,gunnels,1
Rolling Hills #1,7/11/17,,b.27a,sculpin,1
Rolling Hills #1,7/11/17,,b.31a,gunnels,2
Rolling Hills #1,7/11/17,,b.33,other,1
Malmo Bluff,7/11/17,,b.1,noprey,3
Malmo Bluff,7/11/17,,b.2,noprey,4
Malmo Bluff,7/11/17,,b.3,noprey,2
Malmo Bluff,7/11/17,,b.3,other,1
Malmo Bluff,7/11/17,,b.5,noprey,5
Malmo Bluff,7/11/17,,b.4,noprey,5
Malmo Bluff,7/11/17,,b.14,noprey,1
Malmo Bluff,7/11/17,,b.16,noprey,1
Malmo Bluff,7/11/17,,b.21,noprey,2
Malmo Bluff,7/11/17,,b.22,noprey,2
Malmo Bluff,7/11/17,,b.24,noprey,1
Malmo Bluff,7/11/17,,b.25,noprey,2
Lagoon North #1,7/9/17,,b.1,noprey,5
Lagoon North #1,7/9/17,,b.1D,noprey,2
Lagoon North #1,7/9/17,,b.1A,noprey,1
Lagoon North #1,7/9/17,,b.A,noprey,1
Lagoon North #1,7/9/17,,b.3,noprey,2
Lagoon North #1,7/9/17,,b.7,noprey,1
Lagoon North #1,7/11/17,,b.1,noprey,1
Lagoon North #1,7/11/17,,b.2,gunnels,1
Lagoon North #1,7/11/17,,b.3,noprey,1
Lagoon North #1,7/11/17,,b.5,noprey,1
Swantown,7/10/17,,b.2,other,1
Hancock Lake,7/11/17,,b.S7,noprey,1
Hancock Lake,7/11/17,,b.S7,sculpin,1
Hancock Lake,7/11/17,,b.S7,gunnels,1
Hancock Lake,7/11/17,,b.11,noprey,1
Hancock Lake,7/11/17,,b.11,gunnels,1
Hancock Lake,7/11/17,,b.4,noprey,1
Hancock Lake,7/11/17,,b.3,noprey,2
Hancock Lake,7/11/17,,b.17,noprey,1
Shore Meadows,7/12/17,,b.1,noprey,2
Shore Meadows,7/12/17,,b.11,noprey,3
Shore Meadows,7/12/17,,b.11,gunnels,2
Shore Meadows,7/12/17,,b.2,noprey,8
Shore Meadows,7/12/17,,b.3,noprey,1
Shore Meadows,7/12/17,,b.13,noprey,5
Shore Meadows,7/12/17,,b.14,noprey,1
Shore Meadows,7/12/17,,b.15,noprey,5
Shore Meadows,7/12/17,,b.16,noprey,3
Shore Meadows,7/12/17,,b.17,noprey,1
Shore Meadows,7/12/17,,b.15PK,noprey,2
Shore Meadows,7/12/17,,b.14PK,noprey,2
Shore Meadows,7/12/17,,b.33,noprey,3
Shore Meadows,7/12/17,,b.33,sculpin,1
Shore Meadows,7/12/17,,b.25,noprey,2
Shore Meadows,7/12/17,,b.26,noprey,4
Shore Meadows,7/12/17,,b.27,noprey,1
Shore Meadows,7/12/17,,b.28,noprey,1
Shore Meadows,7/12/17,,b.29,noprey,1
Shore Meadows,7/12/17,,b.30,noprey,3
Shore Meadows,7/12/17,,b.31,noprey,1
Shore Meadows,7/12/17,,b.33CP,noprey,3
Shore Meadows,7/12/17,,b.34,noprey,5
Shore Meadows,7/12/17,,b.35,noprey,1
Lagoon South,7/13/17,,b.2A,other,1
Lagoon South,7/13/17,,b.2B,noprey,2
Lagoon South,7/13/17,,b.3A,noprey,2
Lagoon South,7/13/17,,b.3A,gunnels,1
Lagoon South,7/13/17,,b.3B,noprey,2
Lagoon South,7/13/17,,b.3B,sculpin,1
Lagoon South,7/13/17,,b.3C,noprey,2
Lagoon South,7/13/17,,b.3D,noprey,1
Lagoon South,7/13/17,,b.3E,noprey,2
Lagoon South,7/13/17,,b.3G,noprey,1
Lagoon South,7/13/17,,b.4A,noprey,1
Lagoon South,7/13/17,,b.4B,noprey,3
Lagoon South,7/13/17,,b.4C,noprey,3
Lagoon South,7/13/17,,b.4E,noprey,3
Lagoon South,7/13/17,,b.4F,noprey,1
Lagoon South,7/13/17,,b.4H,noprey,1
Mutiny Sands,7/13/17,,b.3,noprey,2
Mutiny Sands,7/13/17,,b.19,noprey,1
Mutiny Sands,7/13/17,,b.2,noprey,3
Mutiny Sands,7/13/17,,b.5,noprey,1
Mutiny Sands,7/13/17,,b.7,noprey,1
Mutiny Sands,7/13/17,,b.4,gunnels,1
Mutiny Sands,7/13/17,,b.11,noprey,1
Mutiny Sands,7/13/17,,b.10,noprey,3
Mutiny Sands,7/13/17,,b.10,gunnels,1
Mutiny Sands,7/13/17,,b.17,noprey,3
Mutiny Sands,7/13/17,,b.18,noprey,1
Rolling Hills #3,7/7/17,,b.51,gunnels,2
Cliffside,7/4/17,,b.11,gunnels,2
Cliffside,7/11/17,,b.11,gunnels,1
Cliffside,7/11/17,,b.1,gunnels,1
Keystone,7/9/17,,b.2,gunnels,2
Keystone,7/9/17,,b.2,other,1
Keystone,7/9/17,,b.3,gunnels,1
Keystone,7/16/17,,b.2,gunnels,1
Keystone,7/16/17,,b.3,other,1
Keystone,7/16/17,,b.4,gunnels,1
Keystone,7/16/17,,b.5,other,1
Clinton Ferry Dock,7/15/17,,b.1,noprey,1
Clinton Ferry Dock,7/15/17,,b.2,noprey,4
Clinton Ferry Dock,7/15/17,,b.2,gunnels,2
Clinton Ferry Dock,7/15/17,,b.4,noprey,1
Clinton Ferry Dock,7/15/17,,b.6,noprey,3
Double Bluff North,7/14/17,,b.B4,noprey,1
Double Bluff North,7/14/17,,b.B4,sculpin,4
Double Bluff North,7/14/17,,b.D5,sculpin,1
Double Bluff North,7/14/17,,b.D6,sculpin,1
Double Bluff North,7/14/17,,b.E3,noprey,2
Double Bluff North,7/14/17,,b.E3,sculpin,1
Double Bluff North,7/14/17,,b.E2,noprey,1
Double Bluff North,6/16/17,,b.A1,noprey,2
Double Bluff North,6/16/17,,b.B1,noprey,1
Double Bluff North,6/16/17,,b.B2,noprey,1
Double Bluff North,6/16/17,,b.B3,noprey,2
Double Bluff North,6/16/17,,b.B4,noprey,2
Double Bluff North,6/16/17,,b.C1,noprey,2
Double Bluff North,6/16/17,,b.D1,noprey,3
Double Bluff North,6/16/17,,b.D2,noprey,2
Double Bluff North,6/16/17,,b.D3,noprey,1
Double Bluff North,6/16/17,,b.E1,noprey,2
Double Bluff North,6/16/17,,b.E2,noprey,1
Double Bluff North,6/16/17,,b.E3,noprey,3
Double Bluff North,6/16/17,,b.B5,noprey,1
Rolling Hills #1,7/18/17,,b.3,gunnels,1
Rolling Hills #1,7/18/17,,b.5,noprey,2
Rolling Hills #1,7/18/17,,b.5,gunnels,1
Rolling Hills #1,7/18/17,,b.6a,other,1
Rolling Hills #1,7/18/17,,b.8,sculpin,1
Rolling Hills #1,7/18/17,,b.32,gunnels,1
Pratts Bluff,7/14/17,,b.20,noprey,1
Pratts Bluff,7/14/17,,b.20,gunnels,1
Pratts Bluff,7/14/17,,b.16,noprey,1
Pratts Bluff,7/14/17,,b.17,sculpin,1
Pratts Bluff,7/14/17,,b.4,gunnels,1
Pratts Bluff,7/18/17,,b.13,gunnels,2
Pratts Bluff,7/18/17,,b.4,other,1
Forbes Point,7/14/17,,b.1,gunnels,1
Forbes Point,7/14/17,,b.2,noprey,2
Double Bluff North,6/30/17,,b.B1,noprey,1
Double Bluff North,6/30/17,,b.B4,noprey,1
Double Bluff North,6/30/17,,b.B2,noprey,1
Double Bluff North,6/30/17,,b.B2,gunnels,1
Double Bluff North,6/30/17,,b.C1,noprey,1
Double Bluff North,6/30/17,,b.D4,gunnels,1
Double Bluff North,6/30/17,,b.E1,noprey,4
Double Bluff North,6/30/17,,b.E3,noprey,1
Langley Marina,7/18/17,,b.1,gunnels,2
Harrington South,7/19/17,,b.4,gunnels,2
Harrington South,7/19/17,,b.2,gunnels,2
Harrington South,7/19/17,,b.2,other,2
Hastie Lake South,7/18/17,,b.9,sculpin,2
Hastie Lake South,7/18/17,,b.9,gunnels,1
Hastie Lake South,7/18/17,,b.9,other,1
Hastie Lake South,7/18/17,,b.3,sculpin,2
Hastie Lake South,7/18/17,,b.1,sculpin,1
Hastie Lake South,7/18/17,,b.12,sculpin,2
Shore Meadows,7/19/17,,b.11,sculpin,1
Shore Meadows,7/19/17,,b.14,gunnels,1
Shore Meadows,7/19/17,,b.L20,gunnels,1
Shore Meadows,7/19/17,,b.L20,other,1
Shore Meadows,7/19/17,,b.U20,sculpin,2
Shore Meadows,7/19/17,,b.CV1,sculpin,1
Shore Meadows,7/19/17,,b.CV2,sculpin,1
Rolling Hills #3,7/15/17,,b.50,noprey,1
Rolling Hills #3,7/15/17,,b.50,other,1
Rolling Hills #3,7/15/17,,b.51,noprey,1
Rolling Hills #3,7/15/17,,b.51,gunnels,3
Coupeville Wharf,7/16/17,,b.3,other,1
Lagoon South,7/20/17,,b.2A,sculpin,1
Lagoon South,7/20/17,,b.3A,gunnels,1
Lagoon South,7/20/17,,b.4B,noprey,1
Mutiny Sands,7/20/17,,b.22,gunnels,1
Mutiny Sands,7/20/17,,b.5,noprey,1
Mutiny Sands,7/20/17,,b.5,gunnels,1
Mutiny Sands,7/20/17,,b.18,sculpin,1
Mutiny Sands,7/20/17,,b.4,other,1
Mutiny Sands,7/20/17,,b.16,sculpin,1
Lagoon North #0,7/11/17,,b.1,noprey,2
Lagoon North #0,7/11/17,,b.1,other,1
Lagoon North #0,7/11/17,,b.2,noprey,1
Lagoon North #0,7/11/17,,b.2B,noprey,3
Lagoon North #0,7/11/17,,b.2B,other,1
Lagoon North #0,7/11/17,,b.3,noprey,7
Lagoon North #0,7/11/17,,b.4,noprey,3
Lagoon North #0,7/11/17,,b.5,noprey,2
Lagoon North #0,7/11/17,,b.6,noprey,3
Lagoon North #0,7/11/17,,b.6,other,1
Lagoon North #0,7/20/17,,b.2,noprey,2
Lagoon North #0,7/20/17,,b.2,other,1
Lagoon North #0,7/20/17,,b.3,noprey,1
Lagoon North #0,7/20/17,,b.3,other,2
Lagoon North #0,7/20/17,,b.6,noprey,2
Lagoon North #1,7/21/17,,b.1,gunnels,1
Lagoon North #1,7/21/17,,b.4,gunnels,1
Fort Casey North,7/15/17,,b.10,sculpin,1
Fort Casey North,7/15/17,,b.5,sculpin,1
Fort Casey North,7/15/17,,b.5,other,1
Fort Casey North,7/15/17,,b.2,sculpin,1
Fort Casey North,7/15/17,,b.3,sculpin,1
Fort Casey North,7/15/17,,b.3,other,1
Swantown,7/21/17,,b.3,gunnels,2
Ledgewood,7/11/17,,b.1,noprey,3
Ledgewood,7/11/17,,b.4,sculpin,1
Ledgewood,7/11/17,,b.SC1,noprey,1
Ledgewood,7/11/17,,b.5A,noprey,3
Ledgewood,7/11/17,,b.7B,noprey,1
Ledgewood,7/17/17,,b.1,sculpin,2
Ledgewood,7/17/17,,b.4,sculpin,1
Ledgewood,7/17/17,,b.4,gunnels,1
Ledgewood,7/17/17,,b.SC1,sculpin,1
Ledgewood,7/17/17,,b.5A,noprey,2
Ledgewood,7/17/17,,b.7A,noprey,1
Ledgewood,7/17/17,,b.7A,gunnels,1
Ledgewood,7/17/17,,b.7B,sculpin,1
Harrington North,7/19/17,,b.7,gunnels,3
Hancock Lake,7/21/17,,b.S7,sculpin,1
Hancock Lake,7/21/17,,b.S7,gunnels,1
Hancock Lake,7/21/17,,b.3,noprey,2
Hancock Lake,7/21/17,,b.3,sculpin,1
Hancock Lake,7/21/17,,b.11,noprey,1
Hancock Lake,7/21/17,,b.11,sculpin,2
Hancock Lake,7/21/17,,b.11,gunnels,1
Hancock Lake,7/21/17,,b.17,noprey,2
Hancock Lake,7/21/17,,b.2,noprey,1
Hancock Lake,7/21/17,,b.2,gunnels,1
Hancock Lake,7/21/17,,b.5,noprey,2
Hancock Lake,7/21/17,,b.10,noprey,1
Hancock Lake,7/21/17,,b.19,noprey,1
Keystone,7/22/17,,b.1,gunnels,1
Keystone,7/22/17,,b.2,gunnels,1
Keystone,7/22/17,,b.2,other,1
Keystone,7/22/17,,b.3,gunnels,2
Keystone,7/22/17,,b.4,gunnels,2
Keystone,7/22/17,,b.5,gunnels,1
Keystone,7/22/17,,b.5,other,3
Keystone,7/22/17,,b.6,gunnels,3
Keystone,7/22/17,,b.6,other,1
Possession Point,7/17/17,,b.e-1,sculpin,1
Possession Point,7/23/17,,b.s-2,noprey,1
Fort Casey North,7/22/17,,b.6,noprey,1
Fort Casey North,7/22/17,,b.6,gunnels,1
Fort Casey North,7/22/17,,b.3,noprey,1
Fort Casey North,7/22/17,,b.3,sculpin,1
Fort Casey North,7/22/17,,b.3,gunnels,1
Fort Casey North,7/22/17,,b.5,gunnels,1
Fort Casey North,7/22/17,,b.5,other,1
Fort Casey North,7/22/17,,b.10,gunnels,3
Malmo Bluff,7/18/17,,b.1,noprey,1
Malmo Bluff,7/18/17,,b.1,sculpin,1
Malmo Bluff,7/18/17,,b.2,noprey,1
Malmo Bluff,7/18/17,,b.3,noprey,2
Malmo Bluff,7/18/17,,b.3,sculpin,1
Malmo Bluff,7/18/17,,b.4,noprey,1
Malmo Bluff,7/18/17,,b.13,sculpin,1
Malmo Bluff,7/18/17,,b.13,gunnels,1
Malmo Bluff,7/18/17,,b.13,other,2
Malmo Bluff,7/18/17,,b.12,other,1
Malmo Bluff,7/18/17,,b.21,noprey,1
Malmo Bluff,7/18/17,,b.21,other,1
Malmo Bluff,7/18/17,,b.24,gunnels,1
Hancock Lake,7/24/17,,b.2,noprey,1
Hancock Lake,7/24/17,,b.2,sculpin,1
Hancock Lake,7/24/17,,b.2,gunnels,1
Hancock Lake,7/24/17,,b.3,sculpin,1
Hancock Lake,7/24/17,,b.4,noprey,1
Hancock Lake,7/24/17,,b.4,sculpin,1
Hancock Lake,7/24/17,,b.10,noprey,2
Hancock Lake,7/24/17,,b.10,sculpin,1
Hancock Lake,7/24/17,,b.11,sculpin,1
Hancock Lake,7/24/17,,b.11,gunnels,1
Hancock Lake,7/24/17,,b.12,sculpin,1
Hancock Lake,7/24/17,,b.12,gunnels,1
Hancock Lake,7/24/17,,b.20,noprey,2
Cliffside -- INTERN,7/7/17,on,b.11,other,1
Cliffside -- INTERN,7/11/17,on,b.1a,other,1
Cliffside -- INTERN,7/11/17,on,b.1,gunnels,1
Cliffside -- INTERN,7/11/17,on,b.11,gunnels,3
Cliffside -- INTERN,7/11/17,on,b.11,other,1
Cliffside -- INTERN,7/13/17,on,b.11,gunnels,1
Cliffside -- INTERN,7/13/17,on,b.11,other,2
Cliffside -- INTERN,7/13/17,on,b.1a,gunnels,1
Cliffside -- INTERN,7/17/17,on,b.1a,gunnels,2
Cliffside -- INTERN,7/17/17,on,b.1a,other,1
Cliffside -- INTERN,7/17/17,on,b.1,gunnels,3
Cliffside -- INTERN,7/17/17,on,b.1,other,1
Cliffside -- INTERN,7/17/17,on,b.11,gunnels,1
Cliffside -- INTERN,7/19/17,on,b.1a,other,1
Cliffside -- INTERN,7/19/17,on,b.1,other,2
Cliffside -- INTERN,7/21/17,on,b.1a,gunnels,1
Cliffside -- INTERN,7/21/17,on,b.1,other,1
Cliffside -- INTERN,7/21/17,on,b.11,gunnels,1
Rolling Hills #1 -- INTERN,7/6/17,on,b.8,gunnels,1
Rolling Hills #1 -- INTERN,7/6/17,on,b.8,other,2
Rolling Hills #1 -- INTERN,7/6/17,on,b.32,sculpin,1
Rolling Hills #1 -- INTERN,7/6/17,on,b.32,other,1
Rolling Hills #1 -- INTERN,7/6/17,on,b.33,gunnels,2
Rolling Hills #1 -- INTERN,7/6/17,on,b.33,other,1
Rolling Hills #1 -- INTERN,7/6/17,on,b.15,sculpin,1
Rolling Hills #1 -- INTERN,7/6/17,on,b.4,other,1
Rolling Hills #1 -- INTERN,7/6/17,on,b.19,other,1
Rolling Hills #1 -- INTERN,7/10/17,on,b.26,gunnels,1
Rolling Hills #1 -- INTERN,7/10/17,on,b.5,sculpin,1
Rolling Hills #1 -- INTERN,7/12/17,on,b.4,other,1
Rolling Hills #1 -- INTERN,7/12/17,on,b.6a,sculpin,1
Rolling Hills #1 -- INTERN,7/12/17,on,b.8,other,1
Rolling Hills #1 -- INTERN,7/12/17,on,b.5,gunnels,1
Rolling Hills #1 -- INTERN,7/12/17,on,b.26,gunnels,1
Rolling Hills #1 -- INTERN,7/14/17,on,b.8,other,4
Rolling Hills #1 -- INTERN,7/14/17,on,b.26,sculpin,1
Rolling Hills #1 -- INTERN,7/14/17,on,b.26,gunnels,2
Rolling Hills #1 -- INTERN,7/14/17,on,b.32,gunnels,2
Rolling Hills #1 -- INTERN,7/14/17,on,b.32,other,2
Rolling Hills #1 -- INTERN,7/14/17,on,b.27a,gunnels,1
Rolling Hills #1 -- INTERN,7/14/17,on,b.6a,gunnels,1
Rolling Hills #1 -- INTERN,7/14/17,on,b.6a,other,2
Rolling Hills #1 -- INTERN,7/16/17,on,b.6a,other,2
Rolling Hills #1 -- INTERN,7/16/17,on,b.8,sculpin,2
Rolling Hills #1 -- INTERN,7/16/17,on,b.26,gunnels,1
Rolling Hills #1 -- INTERN,7/16/17,on,b.26,other,1
Rolling Hills #1 -- INTERN,7/18/17,on,b.6a,other,3
Rolling Hills #1 -- INTERN,7/18/17,on,b.8,sculpin,1
Rolling Hills #1 -- INTERN,7/18/17,on,b.8,other,1
Rolling Hills #1 -- INTERN,7/18/17,on,b.32,gunnels,1
Rolling Hills #1 -- INTERN,7/18/17,on,b.32,other,1
Rolling Hills #1 -- INTERN,7/18/17,on,b.5,other,1
Rolling Hills #1 -- INTERN,7/18/17,on,b.4,other,1
Rolling Hills #1 -- INTERN,7/20/17,on,b.8,sculpin,1
Rolling Hills #1 -- INTERN,7/20/17,on,b.6a,gunnels,1
Rolling Hills #1 -- INTERN,7/20/17,on,b.5,gunnels,1
Rolling Hills #1 -- INTERN,7/20/17,on,b.32,other,1
Rolling Hills #1 -- INTERN,7/24/17,on,b.6a,other,6
Rolling Hills #1 -- INTERN,7/24/17,on,b.8,other,2
Malmo Bluff,7/25/17,,b.3,noprey,3
Malmo Bluff,7/25/17,,b.4,noprey,1
Malmo Bluff,7/25/17,,b.4,gunnels,1
Malmo Bluff,7/25/17,,b.17,noprey,1
Malmo Bluff,7/25/17,,b.22,noprey,1
Malmo Bluff,7/25/17,,b.24,noprey,2
Lagoon North #1,7/25/17,,b.1,noprey,2
Lagoon North #1,7/25/17,,b.2,noprey,1
Lagoon North #1,7/25/17,,b.2,sculpin,1
Rolling Hills #1,7/25/17,,b.4,noprey,2
Harrington South,7/25/17,,b.2,other,1
Harrington South,7/25/17,,b.4,other,2
Lagoon South,6/25/15,,b.2-A,noprey,1
Lagoon South,6/25/15,,b.2-B,noprey,1
Lagoon South,7/2/15,,b.2-C,sculpin,1
Lagoon South,7/9/15,,b.2-A,noprey,1
Lagoon South,7/9/15,,b.2-B,sculpin,1
Lagoon South,7/9/15,,b.2-C,noprey,1
Lagoon South,7/9/15,,b.2-D,gunnels,1
Lagoon South,7/9/15,,b.3-A,noprey,1
Lagoon South,7/9/15,,b.3-B,noprey,1
Lagoon South,7/9/15,,b.3-C,noprey,2
Lagoon South,7/16/15,,b.1-A,noprey,4
Lagoon South,7/16/15,,b.1-B,noprey,1
Lagoon South,7/16/15,,b.1-C,noprey,1
Lagoon South,7/16/15,,b.1-D,noprey,3
Lagoon South,7/16/15,,b.2-C,noprey,2
Lagoon South,7/16/15,,b.2-D,noprey,4
Lagoon South,7/16/15,,b.2-E,noprey,5
Lagoon South,7/16/15,,b.2-F,noprey,1
Lagoon South,7/16/15,,b.2-G,noprey,2
